county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,51-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
City & County of Honolulu,51-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,51-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,51-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,161,161
City & County of Honolulu,51-01,US Representative,2,I,"STENSHOL, Shaun",0,0,6,6
City & County of Honolulu,51-01,US Representative,2,D,"HIRONO, Mazie",0,0,195,195
City & County of Honolulu,51-01,US Representative,2,R,"EVANS, Roger B.",0,0,65,65
City & County of Honolulu,51-01,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
City & County of Honolulu,51-01,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,82,82
City & County of Honolulu,51-01,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,12,12
City & County of Honolulu,51-01,State Representative,51,D,"LEE, Chris Kalani",0,0,210,210
City & County of Honolulu,51-01,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,149,149
City & County of Honolulu,51-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,567,567
City & County of Honolulu,51-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,51-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,5,5
City & County of Honolulu,51-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,51-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,92,92
City & County of Honolulu,51-02,US Representative,2,I,"STENSHOL, Shaun",0,0,1,1
City & County of Honolulu,51-02,US Representative,2,D,"HIRONO, Mazie",0,0,381,381
City & County of Honolulu,51-02,US Representative,2,R,"EVANS, Roger B.",0,0,42,42
City & County of Honolulu,51-02,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,5,5
City & County of Honolulu,51-02,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,304,304
City & County of Honolulu,51-02,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,12,12
City & County of Honolulu,51-02,State Representative,51,D,"LEE, Chris Kalani",0,0,225,225
City & County of Honolulu,51-02,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,85,85
City & County of Honolulu,51-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,663,663
City & County of Honolulu,51-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,51-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,51-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,51-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,82,82
City & County of Honolulu,51-03,US Representative,2,I,"STENSHOL, Shaun",0,0,1,1
City & County of Honolulu,51-03,US Representative,2,D,"HIRONO, Mazie",0,0,423,423
City & County of Honolulu,51-03,US Representative,2,R,"EVANS, Roger B.",0,0,27,27
City & County of Honolulu,51-03,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
City & County of Honolulu,51-03,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,340,340
City & County of Honolulu,51-03,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,21,21
City & County of Honolulu,51-03,State Representative,51,D,"LEE, Chris Kalani",0,0,285,285
City & County of Honolulu,51-03,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,78,78
City & County of Honolulu,51-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,132,132
City & County of Honolulu,51-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,51-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,51-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,51-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,34,34
City & County of Honolulu,51-04,US Representative,2,I,"STENSHOL, Shaun",0,0,2,2
City & County of Honolulu,51-04,US Representative,2,D,"HIRONO, Mazie",0,0,102,102
City & County of Honolulu,51-04,US Representative,2,R,"EVANS, Roger B.",0,0,13,13
City & County of Honolulu,51-04,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
City & County of Honolulu,51-04,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,35,35
City & County of Honolulu,51-04,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,7,7
City & County of Honolulu,51-04,State Representative,51,D,"LEE, Chris Kalani",0,0,87,87
City & County of Honolulu,51-04,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,32,32
City & County of Honolulu,51-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,706,706
City & County of Honolulu,51-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
City & County of Honolulu,51-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,51-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,51-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,176,176
City & County of Honolulu,51-05,US Representative,2,I,"STENSHOL, Shaun",0,0,4,4
City & County of Honolulu,51-05,US Representative,2,D,"HIRONO, Mazie",0,0,467,467
City & County of Honolulu,51-05,US Representative,2,R,"EVANS, Roger B.",0,0,62,62
City & County of Honolulu,51-05,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
City & County of Honolulu,51-05,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,241,241
City & County of Honolulu,51-05,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,21,21
City & County of Honolulu,51-05,State Representative,51,D,"LEE, Chris Kalani",0,0,414,414
City & County of Honolulu,51-05,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,170,170
City & County of Honolulu,51-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,360,360
City & County of Honolulu,51-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,51-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
City & County of Honolulu,51-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,51-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,137,137
City & County of Honolulu,51-06,US Representative,2,I,"STENSHOL, Shaun",0,0,3,3
City & County of Honolulu,51-06,US Representative,2,D,"HIRONO, Mazie",0,0,224,224
City & County of Honolulu,51-06,US Representative,2,R,"EVANS, Roger B.",0,0,60,60
City & County of Honolulu,51-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
City & County of Honolulu,51-06,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,85,85
City & County of Honolulu,51-06,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,26,26
City & County of Honolulu,51-06,State Representative,51,D,"LEE, Chris Kalani",0,0,229,229
City & County of Honolulu,51-06,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,129,129
City & County of Honolulu,51-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,162,162
City & County of Honolulu,51-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
City & County of Honolulu,51-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,51-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,51-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,83,83
City & County of Honolulu,51-07,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
City & County of Honolulu,51-07,US Representative,2,D,"HIRONO, Mazie",0,0,106,106
City & County of Honolulu,51-07,US Representative,2,R,"EVANS, Roger B.",0,0,34,34
City & County of Honolulu,51-07,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
City & County of Honolulu,51-07,State Representative,51,D,"ANDERSON, J. Ikaika",0,0,29,29
City & County of Honolulu,51-07,State Representative,51,D,"CHRISTENSEN, Shawn Aukai",0,0,6,6
City & County of Honolulu,51-07,State Representative,51,D,"LEE, Chris Kalani",0,0,109,109
City & County of Honolulu,51-07,State Representative,51,R,"KAWANANAKOA, Quentin Kuhio",0,0,69,69
,AB-01,Straight Party,,,DEMOCRATIC PARTY (D),174,312,0,486
,AB-01,Straight Party,,,INDEPENDENT PARTY (I),0,1,0,1
,AB-01,Straight Party,,,LIBERTARIAN PARTY (L),1,1,0,2
,AB-01,Straight Party,,,NONPARTISAN BALLOT (N),4,3,0,7
,AB-01,Straight Party,,,REPUBLICAN PARTY (R),27,27,0,54
,AB-01,US Representative,2,I,"STENSHOL, Shaun",0,1,0,1
,AB-01,US Representative,2,D,"HIRONO, Mazie",146,242,0,388
,AB-01,US Representative,2,R,"EVANS, Roger B.",22,17,0,39
,AB-01,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,1,0,2
,AB-01,State Senate,3,D,"ISBELL, Virginia",30,31,0,61
,AB-01,State Senate,3,D,"GREEN, Josh",137,264,0,401
,AB-01,State Representative,1,D,"FUJIYAMA, Ken",12,49,0,61
,AB-01,State Representative,1,D,"KIM, Jo",44,70,0,114
,AB-01,State Representative,1,D,"NAKASHIMA, Mark M.",84,146,0,230
,AB-01,State Representative,1,D,"NAKKIM, Lynn (Kalama)",16,11,0,27
,AB-01,State Representative,1,R,"OFFENBAKER, Steven A.",14,11,0,25
,AB-01,State Representative,1,R,"WEINERT, Eric, Jr. (Drake)",8,8,0,16
,AB-02,Straight Party,,,DEMOCRATIC PARTY (D),721,460,0,1181
,AB-02,Straight Party,,,INDEPENDENT PARTY (I),2,2,0,4
,AB-02,Straight Party,,,LIBERTARIAN PARTY (L),2,1,0,3
,AB-02,Straight Party,,,NONPARTISAN BALLOT (N),1,5,0,6
,AB-02,Straight Party,,,REPUBLICAN PARTY (R),75,67,0,142
,AB-02,US Representative,2,I,"STENSHOL, Shaun",2,2,0,4
,AB-02,US Representative,2,D,"HIRONO, Mazie",574,360,0,934
,AB-02,US Representative,2,R,"EVANS, Roger B.",45,44,0,89
,AB-02,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",2,0,0,2
,AB-02,State Senate,1,D,"TAKAMINE, Dwight Y.",627,380,0,1007
,AB-02,State Senate,1,R,"HONG, Ted H.S.",58,62,0,120
,AB-02,State Representative,1,D,"FUJIYAMA, Ken",75,59,0,134
,AB-02,State Representative,1,D,"KIM, Jo",144,115,0,259
,AB-02,State Representative,1,D,"NAKASHIMA, Mark M.",437,230,0,667
,AB-02,State Representative,1,D,"NAKKIM, Lynn (Kalama)",16,17,0,33
,AB-02,State Representative,1,R,"OFFENBAKER, Steven A.",37,41,0,78
,AB-02,State Representative,1,R,"WEINERT, Eric, Jr. (Drake)",15,10,0,25
,AB-03,Straight Party,,,DEMOCRATIC PARTY (D),23,34,0,57
,AB-03,Straight Party,,,INDEPENDENT PARTY (I),0,1,0,1
,AB-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-03,Straight Party,,,REPUBLICAN PARTY (R),12,10,0,22
,AB-03,US Representative,2,I,"STENSHOL, Shaun",0,1,0,1
,AB-03,US Representative,2,D,"HIRONO, Mazie",20,25,0,45
,AB-03,US Representative,2,R,"EVANS, Roger B.",8,9,0,17
,AB-03,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-03,State Senate,1,D,"TAKAMINE, Dwight Y.",17,23,0,40
,AB-03,State Senate,1,R,"HONG, Ted H.S.",10,9,0,19
,AB-03,State Representative,1,D,"FUJIYAMA, Ken",3,7,0,10
,AB-03,State Representative,1,D,"KIM, Jo",3,12,0,15
,AB-03,State Representative,1,D,"NAKASHIMA, Mark M.",10,8,0,18
,AB-03,State Representative,1,D,"NAKKIM, Lynn (Kalama)",1,0,0,1
,AB-03,State Representative,1,R,"OFFENBAKER, Steven A.",6,6,0,12
,AB-03,State Representative,1,R,"WEINERT, Eric, Jr. (Drake)",5,1,0,6
,AB-04,Straight Party,,,DEMOCRATIC PARTY (D),726,830,0,1556
,AB-04,Straight Party,,,INDEPENDENT PARTY (I),5,7,0,12
,AB-04,Straight Party,,,LIBERTARIAN PARTY (L),3,0,0,3
,AB-04,Straight Party,,,NONPARTISAN BALLOT (N),7,9,0,16
,AB-04,Straight Party,,,REPUBLICAN PARTY (R),145,126,0,271
,AB-04,US Representative,2,I,"STENSHOL, Shaun",3,6,0,9
,AB-04,US Representative,2,D,"HIRONO, Mazie",575,593,0,1168
,AB-04,US Representative,2,R,"EVANS, Roger B.",86,57,0,143
,AB-04,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",2,0,0,2
,AB-04,State Senate,1,D,"TAKAMINE, Dwight Y.",568,596,0,1164
,AB-04,State Senate,1,R,"HONG, Ted H.S.",132,118,0,250
,AB-04,State Representative,2,D,"CHANG, Jerry Leslie",554,603,0,1157
,AB-05,Straight Party,,,DEMOCRATIC PARTY (D),283,349,0,632
,AB-05,Straight Party,,,INDEPENDENT PARTY (I),1,6,0,7
,AB-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-05,Straight Party,,,NONPARTISAN BALLOT (N),3,3,0,6
,AB-05,Straight Party,,,REPUBLICAN PARTY (R),39,52,0,91
,AB-05,US Representative,2,I,"STENSHOL, Shaun",1,4,0,5
,AB-05,US Representative,2,D,"HIRONO, Mazie",243,252,0,495
,AB-05,US Representative,2,R,"EVANS, Roger B.",17,32,0,49
,AB-05,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-05,State Senate,1,D,"TAKAMINE, Dwight Y.",215,248,0,463
,AB-05,State Senate,1,R,"HONG, Ted H.S.",36,48,0,84
,AB-05,State Representative,2,D,"CHANG, Jerry Leslie",215,248,0,463
,AB-06,Straight Party,,,DEMOCRATIC PARTY (D),854,874,0,1728
,AB-06,Straight Party,,,INDEPENDENT PARTY (I),5,3,0,8
,AB-06,Straight Party,,,LIBERTARIAN PARTY (L),3,2,0,5
,AB-06,Straight Party,,,NONPARTISAN BALLOT (N),5,8,0,13
,AB-06,Straight Party,,,REPUBLICAN PARTY (R),74,67,0,141
,AB-06,US Representative,2,I,"STENSHOL, Shaun",5,2,0,7
,AB-06,US Representative,2,D,"HIRONO, Mazie",725,710,0,1435
,AB-06,US Representative,2,R,"EVANS, Roger B.",53,48,0,101
,AB-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",3,2,0,5
,AB-06,State Representative,3,D,"TSUJI, Clifton (Clift)",713,737,0,1450
,AB-06,State Representative,3,R,"TAVARES, Deirdre (Moana)",54,45,0,99
,AB-07,Straight Party,,,DEMOCRATIC PARTY (D),67,68,0,135
,AB-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-07,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-07,Straight Party,,,REPUBLICAN PARTY (R),6,3,0,9
,AB-07,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-07,US Representative,2,D,"HIRONO, Mazie",59,57,0,116
,AB-07,US Representative,2,R,"EVANS, Roger B.",4,2,0,6
,AB-07,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,0,0,1
,AB-07,State Representative,3,D,"TSUJI, Clifton (Clift)",55,61,0,116
,AB-07,State Representative,3,R,"TAVARES, Deirdre (Moana)",5,3,0,8
,AB-08,Straight Party,,,DEMOCRATIC PARTY (D),61,69,0,130
,AB-08,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-08,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-08,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-08,Straight Party,,,REPUBLICAN PARTY (R),2,12,0,14
,AB-08,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-08,US Representative,2,D,"HIRONO, Mazie",52,56,0,108
,AB-08,US Representative,2,R,"EVANS, Roger B.",1,7,0,8
,AB-08,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-08,State Senate,1,D,"TAKAMINE, Dwight Y.",51,47,0,98
,AB-08,State Senate,1,R,"HONG, Ted H.S.",2,7,0,9
,AB-08,State Representative,3,D,"TSUJI, Clifton (Clift)",51,57,0,108
,AB-08,State Representative,3,R,"TAVARES, Deirdre (Moana)",1,5,0,6
,AB-09,Straight Party,,,DEMOCRATIC PARTY (D),273,361,0,634
,AB-09,Straight Party,,,INDEPENDENT PARTY (I),1,3,0,4
,AB-09,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-09,Straight Party,,,NONPARTISAN BALLOT (N),1,6,0,7
,AB-09,Straight Party,,,REPUBLICAN PARTY (R),38,32,0,70
,AB-09,US Representative,2,I,"STENSHOL, Shaun",1,3,0,4
,AB-09,US Representative,2,D,"HIRONO, Mazie",226,282,0,508
,AB-09,US Representative,2,R,"EVANS, Roger B.",21,16,0,37
,AB-09,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-09,State Senate,1,D,"TAKAMINE, Dwight Y.",219,276,0,495
,AB-09,State Senate,1,R,"HONG, Ted H.S.",33,26,0,59
,AB-09,State Representative,3,D,"TSUJI, Clifton (Clift)",214,283,0,497
,AB-09,State Representative,3,R,"TAVARES, Deirdre (Moana)",15,14,0,29
,AB-10,Straight Party,,,DEMOCRATIC PARTY (D),180,225,0,405
,AB-10,Straight Party,,,INDEPENDENT PARTY (I),2,0,0,2
,AB-10,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-10,Straight Party,,,NONPARTISAN BALLOT (N),0,4,0,4
,AB-10,Straight Party,,,REPUBLICAN PARTY (R),15,12,0,27
,AB-10,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-10,US Representative,2,D,"HIRONO, Mazie",152,180,0,332
,AB-10,US Representative,2,R,"EVANS, Roger B.",11,7,0,18
,AB-10,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,0,0,1
,AB-10,State Representative,3,D,"TSUJI, Clifton (Clift)",156,170,0,326
,AB-10,State Representative,3,R,"TAVARES, Deirdre (Moana)",7,6,0,13
,AB-11,Straight Party,,,DEMOCRATIC PARTY (D),59,89,0,148
,AB-11,Straight Party,,,INDEPENDENT PARTY (I),1,3,0,4
,AB-11,Straight Party,,,LIBERTARIAN PARTY (L),0,1,0,1
,AB-11,Straight Party,,,NONPARTISAN BALLOT (N),6,4,0,10
,AB-11,Straight Party,,,REPUBLICAN PARTY (R),10,17,0,27
,AB-11,US Representative,2,I,"STENSHOL, Shaun",1,3,0,4
,AB-11,US Representative,2,D,"HIRONO, Mazie",47,78,0,125
,AB-11,US Representative,2,R,"EVANS, Roger B.",8,10,0,18
,AB-11,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,1,0,1
,AB-11,State Representative,4,D,"HANOHANO, Faye P.",28,37,0,65
,AB-11,State Representative,4,D,"MARZI, Anthony (Tony)",10,17,0,27
,AB-11,State Representative,4,D,"SPARKS, Steven B.",7,27,0,34
,AB-11,State Representative,4,R,"BLAS, Fred",9,12,0,21
,AB-12,Straight Party,,,DEMOCRATIC PARTY (D),73,73,0,146
,AB-12,Straight Party,,,INDEPENDENT PARTY (I),1,2,0,3
,AB-12,Straight Party,,,LIBERTARIAN PARTY (L),1,0,0,1
,AB-12,Straight Party,,,NONPARTISAN BALLOT (N),1,0,0,1
,AB-12,Straight Party,,,REPUBLICAN PARTY (R),15,13,0,28
,AB-12,US Representative,2,I,"STENSHOL, Shaun",1,2,0,3
,AB-12,US Representative,2,D,"HIRONO, Mazie",60,59,0,119
,AB-12,US Representative,2,R,"EVANS, Roger B.",13,9,0,22
,AB-12,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,0,0,1
,AB-12,State Representative,4,D,"HANOHANO, Faye P.",30,41,0,71
,AB-12,State Representative,4,D,"MARZI, Anthony (Tony)",13,14,0,27
,AB-12,State Representative,4,D,"SPARKS, Steven B.",19,5,0,24
,AB-12,State Representative,4,R,"BLAS, Fred",14,11,0,25
,AB-13,Straight Party,,,DEMOCRATIC PARTY (D),472,637,0,1109
,AB-13,Straight Party,,,INDEPENDENT PARTY (I),8,11,0,19
,AB-13,Straight Party,,,LIBERTARIAN PARTY (L),1,2,0,3
,AB-13,Straight Party,,,NONPARTISAN BALLOT (N),6,12,0,18
,AB-13,Straight Party,,,REPUBLICAN PARTY (R),125,145,0,270
,AB-13,US Representative,2,I,"STENSHOL, Shaun",8,9,0,17
,AB-13,US Representative,2,D,"HIRONO, Mazie",356,460,0,816
,AB-13,US Representative,2,R,"EVANS, Roger B.",84,78,0,162
,AB-13,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,2,0,3
,AB-13,State Representative,4,D,"HANOHANO, Faye P.",226,278,0,504
,AB-13,State Representative,4,D,"MARZI, Anthony (Tony)",140,211,0,351
,AB-13,State Representative,4,D,"SPARKS, Steven B.",60,100,0,160
,AB-13,State Representative,4,R,"BLAS, Fred",93,114,0,207
,AB-14,Straight Party,,,DEMOCRATIC PARTY (D),31,27,0,58
,AB-14,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-14,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-14,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
,AB-14,Straight Party,,,REPUBLICAN PARTY (R),7,8,0,15
,AB-14,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-14,US Representative,2,D,"HIRONO, Mazie",26,23,0,49
,AB-14,US Representative,2,R,"EVANS, Roger B.",7,7,0,14
,AB-14,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-14,State Representative,5,D,"HERKES, Robert (Bob)",24,19,0,43
,AB-15,Straight Party,,,DEMOCRATIC PARTY (D),337,439,0,776
,AB-15,Straight Party,,,INDEPENDENT PARTY (I),13,11,0,24
,AB-15,Straight Party,,,LIBERTARIAN PARTY (L),6,3,0,9
,AB-15,Straight Party,,,NONPARTISAN BALLOT (N),7,12,0,19
,AB-15,Straight Party,,,REPUBLICAN PARTY (R),37,71,0,108
,AB-15,US Representative,2,I,"STENSHOL, Shaun",11,9,0,20
,AB-15,US Representative,2,D,"HIRONO, Mazie",280,356,0,636
,AB-15,US Representative,2,R,"EVANS, Roger B.",34,65,0,99
,AB-15,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",6,3,0,9
,AB-15,State Representative,5,D,"HERKES, Robert (Bob)",233,287,0,520
,AB-16,Straight Party,,,DEMOCRATIC PARTY (D),110,64,0,174
,AB-16,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
,AB-16,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-16,Straight Party,,,NONPARTISAN BALLOT (N),7,0,0,7
,AB-16,Straight Party,,,REPUBLICAN PARTY (R),12,1,0,13
,AB-16,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
,AB-16,US Representative,2,D,"HIRONO, Mazie",82,49,0,131
,AB-16,US Representative,2,R,"EVANS, Roger B.",11,1,0,12
,AB-16,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-16,State Senate,3,D,"ISBELL, Virginia",29,19,0,48
,AB-16,State Senate,3,D,"GREEN, Josh",78,43,0,121
,AB-16,State Representative,5,D,"HERKES, Robert (Bob)",73,41,0,114
,AB-17,Straight Party,,,DEMOCRATIC PARTY (D),256,203,0,459
,AB-17,Straight Party,,,INDEPENDENT PARTY (I),5,2,0,7
,AB-17,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
,AB-17,Straight Party,,,NONPARTISAN BALLOT (N),2,2,0,4
,AB-17,Straight Party,,,REPUBLICAN PARTY (R),23,27,0,50
,AB-17,US Representative,2,I,"STENSHOL, Shaun",4,1,0,5
,AB-17,US Representative,2,D,"HIRONO, Mazie",201,156,0,357
,AB-17,US Representative,2,R,"EVANS, Roger B.",21,23,0,44
,AB-17,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
,AB-17,State Senate,3,D,"ISBELL, Virginia",89,63,0,152
,AB-17,State Senate,3,D,"GREEN, Josh",153,129,0,282
,AB-17,State Representative,5,D,"HERKES, Robert (Bob)",174,134,0,308
,AB-18,Straight Party,,,DEMOCRATIC PARTY (D),274,471,0,745
,AB-18,Straight Party,,,INDEPENDENT PARTY (I),3,4,0,7
,AB-18,Straight Party,,,LIBERTARIAN PARTY (L),0,2,0,2
,AB-18,Straight Party,,,NONPARTISAN BALLOT (N),4,10,0,14
,AB-18,Straight Party,,,REPUBLICAN PARTY (R),107,122,0,229
,AB-18,US Representative,2,I,"STENSHOL, Shaun",2,3,0,5
,AB-18,US Representative,2,D,"HIRONO, Mazie",189,345,0,534
,AB-18,US Representative,2,R,"EVANS, Roger B.",74,70,0,144
,AB-18,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,2,0,2
,AB-18,State Senate,3,D,"ISBELL, Virginia",46,49,0,95
,AB-18,State Senate,3,D,"GREEN, Josh",220,408,0,628
,AB-18,State Representative,6,D,"COFFMAN, Denny",102,232,0,334
,AB-18,State Representative,6,D,"LESLIE, Gene (Bucky)",80,108,0,188
,AB-18,State Representative,6,D,"MACGREGOR, Maegan",37,63,0,100
,AB-18,State Representative,6,R,"SMITH, Andy",100,108,0,208
,AB-19,Straight Party,,,DEMOCRATIC PARTY (D),215,351,0,566
,AB-19,Straight Party,,,INDEPENDENT PARTY (I),0,2,0,2
,AB-19,Straight Party,,,LIBERTARIAN PARTY (L),1,1,0,2
,AB-19,Straight Party,,,NONPARTISAN BALLOT (N),0,9,0,9
,AB-19,Straight Party,,,REPUBLICAN PARTY (R),81,91,0,172
,AB-19,US Representative,2,I,"STENSHOL, Shaun",0,2,0,2
,AB-19,US Representative,2,D,"HIRONO, Mazie",150,267,0,417
,AB-19,US Representative,2,R,"EVANS, Roger B.",54,61,0,115
,AB-19,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,1,0,2
,AB-19,State Senate,3,D,"ISBELL, Virginia",48,63,0,111
,AB-19,State Senate,3,D,"GREEN, Josh",161,276,0,437
,AB-19,State Representative,6,D,"COFFMAN, Denny",69,153,0,222
,AB-19,State Representative,6,D,"LESLIE, Gene (Bucky)",40,95,0,135
,AB-19,State Representative,6,D,"MACGREGOR, Maegan",45,52,0,97
,AB-19,State Representative,6,R,"SMITH, Andy",74,81,0,155
,AB-20,Straight Party,,,DEMOCRATIC PARTY (D),183,307,0,490
,AB-20,Straight Party,,,INDEPENDENT PARTY (I),2,0,0,2
,AB-20,Straight Party,,,LIBERTARIAN PARTY (L),1,1,0,2
,AB-20,Straight Party,,,NONPARTISAN BALLOT (N),4,3,0,7
,AB-20,Straight Party,,,REPUBLICAN PARTY (R),50,56,0,106
,AB-20,US Representative,2,I,"STENSHOL, Shaun",2,0,0,2
,AB-20,US Representative,2,D,"HIRONO, Mazie",121,222,0,343
,AB-20,US Representative,2,R,"EVANS, Roger B.",48,43,0,91
,AB-20,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",1,1,0,2
,AB-20,State Senate,3,D,"ISBELL, Virginia",34,62,0,96
,AB-20,State Senate,3,D,"GREEN, Josh",136,234,0,370
,AB-20,State Representative,7,D,"EVANS, Cindy",117,238,0,355
,AB-20,State Representative,7,R,"DELA CRUZ, Ronald (Makaula)",27,24,0,51
